Date,Open,High,Low,Close,Adj Close,Volume
2017-03-31,237.369995,238.000000,237.169998,237.270004,228.271301,5580600
2017-04-03,237.270004,237.520004,235.399994,236.869995,227.886475,6406000
2017-04-04,236.470001,237.059998,236.039993,236.979996,227.992294,3038100
2017-04-05,237.729996,238.869995,236.050003,236.279999,227.318832,5827700
2017-04-06,236.460007,237.500000,235.919998,236.899994,227.915298,2329300
2017-04-07,236.619995,237.479996,236.119995,236.679993,227.703644,2278300
2017-04-10,236.860001,237.729996,236.240005,236.850006,227.867218,1921400
2017-04-11,236.369995,236.649994,234.809998,236.550003,227.578613,2701100
2017-04-12,236.229996,236.419998,235.250000,235.589996,226.655014,3354000
2017-04-13,235.089996,235.949997,234.020004,234.029999,225.154144,3002800
2017-04-17,234.580002,236.059998,234.360001,236.059998,227.107178,2642000
2017-04-18,235.190002,235.960007,234.559998,235.350006,226.424118,2746600
2017-04-19,236.009995,236.440002,234.649994,234.940002,226.029663,2313000
2017-04-20,235.649994,237.330002,235.259995,236.729996,227.751785,4791400
2017-04-21,236.750000,236.779999,235.610001,236.130005,227.174530,3469400
2017-04-24,238.710007,238.919998,238.119995,238.639999,229.589325,6335500
2017-04-25,239.410004,240.470001,239.309998,240.050003,230.945862,4150100
2017-04-26,240.050003,241.050003,239.860001,239.949997,230.849625,4795900
2017-04-27,240.289993,240.460007,239.479996,240.089996,230.984314,3394000
2017-04-28,240.449997,240.449997,239.449997,239.559998,230.474442,2588700
2017-05-01,240.190002,240.679993,239.699997,240.220001,231.109421,6852100
2017-05-02,240.389999,240.490005,239.820007,240.309998,231.195984,2639100
2017-05-03,239.809998,240.259995,239.220001,240.070007,230.965118,4750400
2017-05-04,240.369995,240.440002,239.279999,240.229996,231.119003,3997900
2017-05-05,240.679993,241.259995,240.199997,241.259995,232.109955,2574700
2017-05-08,241.309998,241.449997,240.690002,241.169998,232.023407,2412200
2017-05-09,241.500000,241.699997,240.550003,240.990005,231.850220,2841500
2017-05-10,240.860001,241.399994,240.660004,241.380005,232.225403,1884900
2017-05-11,240.880005,241.080002,239.639999,240.940002,231.802109,2633100
2017-05-12,240.610001,240.699997,240.190002,240.570007,231.446136,2076100
2017-05-15,241.000000,241.960007,240.970001,241.789993,232.619888,2124300
2017-05-16,242.169998,242.199997,241.149994,241.589996,232.427429,3787400
2017-05-17,239.619995,240.130005,237.240005,237.339996,228.338623,7002600
2017-05-18,237.190002,239.229996,236.910004,238.190002,229.156433,4584200
2017-05-19,238.809998,240.589996,238.770004,239.860001,230.763062,3052300
2017-05-22,240.389999,241.220001,240.330002,241.000000,231.859818,2468500
2017-05-23,241.500000,241.750000,241.029999,241.520004,232.360123,2347500
2017-05-24,241.839996,242.250000,241.460007,242.119995,232.937332,2053500
2017-05-25,242.729996,243.610001,242.500000,243.270004,234.043732,2687800
2017-05-26,243.080002,243.419998,242.970001,243.229996,234.005234,2106500
2017-05-30,242.869995,243.320007,242.699997,243.080002,233.860947,2363800
2017-05-31,243.380005,243.429993,242.179993,242.899994,233.687759,3346400
2017-06-01,243.470001,244.889999,243.179993,244.889999,235.602295,3384800
2017-06-02,244.979996,245.910004,244.639999,245.669998,236.352707,3170600
2017-06-05,245.520004,245.839996,245.330002,245.509995,236.198792,1747300
2017-06-06,244.809998,245.509995,244.669998,244.850006,235.563828,3054600
2017-06-07,245.179993,245.479996,244.389999,245.250000,235.948639,1759700
2017-06-08,245.330002,245.889999,244.750000,245.320007,236.015976,2281700
2017-06-09,245.669998,246.570007,243.479996,244.940002,235.650391,5729500
2017-06-12,244.669998,244.979996,243.929993,244.910004,235.621552,3989400
2017-06-13,245.580002,246.190002,245.139999,246.110001,236.776047,3569400
2017-06-14,246.429993,246.490005,244.850006,245.839996,236.516281,5983400
2017-06-15,244.240005,245.470001,243.919998,245.380005,236.073700,3807800
2017-06-16,245.529999,245.539993,244.369995,245.179993,235.881302,6980200
2017-06-19,246.350006,247.490005,246.220001,247.389999,238.007477,5248700
2017-06-20,246.990005,247.000000,245.750000,245.779999,236.458527,2785600
2017-06-21,246.169998,246.339996,245.160004,245.679993,236.362320,3036400
2017-06-22,245.710007,246.289993,245.389999,245.600006,236.285370,2369700
2017-06-23,245.690002,246.270004,245.270004,245.850006,236.525909,2265200
2017-06-26,246.660004,247.139999,245.789993,246.000000,236.670197,2729600
2017-06-27,244.619995,245.009995,242.940002,243.039993,234.888992,3772300
2017-06-28,244.160004,245.339996,243.860001,245.100006,236.879929,2858900
2017-06-29,245.309998,245.360001,241.580002,243.029999,234.879349,4611800
2017-06-30,243.929993,244.330002,243.199997,243.410004,235.246597,5779900
2017-07-03,244.500000,245.009995,243.850006,243.869995,235.691147,2299900
2017-07-05,244.250000,244.630005,243.330002,244.389999,236.193726,5422400
2017-07-06,243.529999,243.649994,241.960007,242.190002,234.067505,3827100
2017-07-07,242.820007,243.910004,242.639999,243.710007,235.536530,2466000
2017-07-10,243.570007,244.419998,243.399994,243.940002,235.758835,3397100
2017-07-11,243.800003,244.169998,242.479996,243.820007,235.642868,2684800
2017-07-12,244.970001,245.839996,244.960007,245.649994,237.411438,3137400
2017-07-13,245.690002,246.199997,245.419998,246.029999,237.778702,2612000
2017-07-14,246.089996,247.630005,245.970001,247.100006,238.812820,2222800
2017-07-17,247.130005,247.580002,246.979996,247.149994,238.861160,2890400
2017-07-18,246.720001,247.380005,246.320007,247.360001,239.064102,2576200
2017-07-19,247.710007,248.669998,247.679993,248.619995,240.281845,1787000
2017-07-20,248.960007,249.100006,248.149994,248.740005,240.397873,3551000
2017-07-21,248.110001,248.570007,247.839996,248.550003,240.214203,2592000
2017-07-24,248.449997,248.649994,247.949997,248.490005,240.156219,3197600
2017-07-25,249.360001,249.479996,248.839996,249.070007,240.716782,4710000
2017-07-26,249.440002,249.479996,248.800003,249.139999,240.784424,3766800
2017-07-27,249.660004,249.690002,247.339996,248.910004,240.562134,3435800
2017-07-28,248.320007,248.729996,247.800003,248.559998,240.223892,2469700
2017-07-31,249.039993,249.149994,248.199997,248.460007,240.127197,3440100
2017-08-01,249.149994,249.179993,248.479996,248.990005,240.639481,2712700
2017-08-02,249.160004,249.279999,248.050003,249.119995,240.765076,2860900
2017-08-03,248.979996,249.009995,248.320007,248.679993,240.339828,1906000
